Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Cole,39.76633000000004,-104.96593999999999,City of Nairobi Park,39.766113483807686,-104.94778498317525,Park
Cole,39.76633000000004,-104.96593999999999,Club Vandersexxx,39.753463,-104.973677,Gay Bar
College View - South Platte,39.678540000000055,-105.00313999999997,PT's Showclub,39.6789155460164,-105.00692395615445,Strip Club
College View - South Platte,39.678540000000055,-105.00313999999997,Iron Warrior Gym,39.678419446994106,-105.00692033564272,Gym / Fitness Center
College View - South Platte,39.678540000000055,-105.00313999999997,Declaration Brewing,39.679622944665766,-104.99081276167435,Brewery
College View - South Platte,39.678540000000055,-105.00313999999997,The Post Chicken And Beer,39.67651175752685,-104.98741913155904,Fried Chicken Joint
College View - South Platte,39.678540000000055,-105.00313999999997,Livegreen,39.675778,-104.987973,Alternative Healer
College View - South Platte,39.678540000000055,-105.00313999999997,Corvus Coffee Roasters,39.68484798301361,-104.9872612953186,Coffee Shop
College View - South Platte,39.678540000000055,-105.00313999999997,Azucar Bakery,39.682415378404144,-104.98732466483848,Bakery
College View - South Platte,39.678540000000055,-105.00313999999997,Kindness Yoga,39.68153125010355,-104.98794755035809,Yoga Studio
College View - South Platte,39.678540000000055,-105.00313999999997,Ruby Hill Park,39.68554449273281,-105.00274915169584,Park
College View - South Platte,39.678540000000055,-105.00313999999997,Euro Crepes,39.683092763548174,-104.98709046184777,Creperie
College View - South Platte,39.678540000000055,-105.00313999999997,The Brutal Poodle,39.68079998374524,-104.98775504308449,Restaurant
College View - South Platte,39.678540000000055,-105.00313999999997,Regal Vintage,39.68273176228235,-104.9873951127722,Thrift / Vintage Store
College View - South Platte,39.678540000000055,-105.00313999999997,Morning Collective,39.67726518990141,-104.98708536657504,Breakfast Spot
College View - South Platte,39.678540000000055,-105.00313999999997,PT's After Dark,39.67894027175597,-105.00672366704572,Strip Club
College View - South Platte,39.678540000000055,-105.00313999999997,Grandma's House,39.68547555299163,-104.98740955602608,Brewery
College View - South Platte,39.678540000000055,-105.00313999999997,The Concoctory,39.68257130801061,-104.98768585661763,Hobby Shop
College View - South Platte,39.678540000000055,-105.00313999999997,La Cour Art Bar,39.68674680211273,-104.98776260312226,French Restaurant
College View - South Platte,39.678540000000055,-105.00313999999997,Performance Cycle Of Colorado,39.68071124265379,-104.98720931002202,Motorcycle Shop
College View - South Platte,39.678540000000055,-105.00313999999997,Bill's Sports Collectibles,39.6741765,-104.9879507,Hobby Shop
College View - South Platte,39.678540000000055,-105.00313999999997,Colorado Alternative Medicine,39.67316251389021,-104.98721702604887,Marijuana Dispensary
College View - South Platte,39.678540000000055,-105.00313999999997,Fifty Two 80's,39.682640727375464,-104.98747063347955,Antique Shop
College View - South Platte,39.678540000000055,-105.00313999999997,Overland Park Golf Course,39.683114473874234,-104.99743119125084,Golf Course
College View - South Platte,39.678540000000055,-105.00313999999997,Zocalo Restaurant And Bar,39.676556104943806,-104.98737414986388,Mexican Restaurant
College View - South Platte,39.678540000000055,-105.00313999999997,The Studios at Overland Crossing,39.67626591223972,-104.99265454136088,Art Gallery
College View - South Platte,39.678540000000055,-105.00313999999997,Rocky Mountain Feline Rescue,39.673243,-104.99223893136497,Pet Store
College View - South Platte,39.678540000000055,-105.00313999999997,Aqua Golf,39.690252286124945,-104.99369388841143,Golf Course
College View - South Platte,39.678540000000055,-105.00313999999997,Taste Of Thailand,39.67752090855743,-104.98719518206492,Thai Restaurant
College View - South Platte,39.678540000000055,-105.00313999999997,Good Times Burgers & Frozen Custard,39.67883,-104.988203,Fast Food Restaurant
College View - South Platte,39.678540000000055,-105.00313999999997,Dairy Queen,39.67641635435109,-104.98789862906231,Fast Food Restaurant
College View - South Platte,39.678540000000055,-105.00313999999997,King Soopers,39.6794447,-105.0211591,Grocery Store
College View - South Platte,39.678540000000055,-105.00313999999997,Bushwackers Saloon,39.68087717033836,-104.98782676208278,Rock Club
College View - South Platte,39.678540000000055,-105.00313999999997,Circle K,39.6786474,-105.0115665,Convenience Store
College View - South Platte,39.678540000000055,-105.00313999999997,Habibi Hookah Cafe,39.683796465545676,-104.98720002581878,Hookah Bar
College View - South Platte,39.678540000000055,-105.00313999999997,Hertz,39.670349,-104.987852,Rental Car Location
College View - South Platte,39.678540000000055,-105.00313999999997,Taco Bell,39.674615757272015,-104.98734045319941,Fast Food Restaurant
College View - South Platte,39.678540000000055,-105.00313999999997,Abbotts Fire and Flood Restoration,39.674644,-104.999613,Other Repair Shop
College View - South Platte,39.678540000000055,-105.00313999999997,Rocky Mountain Metal Fabrication & Powder Coating,39.674343,-105.008937,Home Service
College View - South Platte,39.678540000000055,-105.00313999999997,West Evans Liquor,39.678272,-105.01148,Liquor Store
College View - South Platte,39.678540000000055,-105.00313999999997,All American Window Tinting,39.67885964131767,-105.01255251467228,Automotive Shop
College View - South Platte,39.678540000000055,-105.00313999999997,Liberty Waste Management,39.67146328106846,-105.00961338784195,Business Service
College View - South Platte,39.678540000000055,-105.00313999999997,Ruby Hill Rail Yard,39.6829147283543,-105.01341983706372,Ski Area
College View - South Platte,39.678540000000055,-105.00313999999997,Tacos El Sampa,39.67982726687998,-105.01570242814101,Food Truck
College View - South Platte,39.678540000000055,-105.00313999999997,MultiMedia Audio Visual,39.669094,-105.00797,Electronics Store
College View - South Platte,39.678540000000055,-105.00313999999997,Native Roots Dispensary Denver @ South Santa Fe,39.6683721,-104.9964899,Marijuana Dispensary
College View - South Platte,39.678540000000055,-105.00313999999997,Apex Movement,39.669000970292196,-105.01559380054584,Gym / Fitness Center
Congress Park,39.73359000000005,-104.95000999999996,Blue Pan,39.73516008520288,-104.94581620437418,Pizza Place
Congress Park,39.73359000000005,-104.95000999999996,TAG Burger Bar,39.7356116846957,-104.94583460147491,Burger Joint
Congress Park,39.73359000000005,-104.95000999999996,Sweet Cooie's,39.735027509848166,-104.94582540603132,Ice Cream Shop
Congress Park,39.73359000000005,-104.95000999999996,Sienna Wine Bar & Small Plates,39.73502936000013,-104.94668097486424,Tapas Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Shells and Sauce,39.73510498582871,-104.95610558964863,Italian Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Downpours Coffee,39.73526235740428,-104.95479282126166,Coffee Shop
Congress Park,39.73359000000005,-104.95000999999996,Chef Zorba's Greek Restaurant,39.735102920652494,-104.95559590015233,Greek Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Denver Biscuit Company,39.74033932393551,-104.94896815484574,Breakfast Spot
Congress Park,39.73359000000005,-104.95000999999996,Bluebird Theater,39.74026344613217,-104.94844027322816,Music Venue
Congress Park,39.73359000000005,-104.95000999999996,Bastien's,39.74036717486504,-104.94630874715483,Steakhouse
Congress Park,39.73359000000005,-104.95000999999996,The Uber Sausage,39.74003818723625,-104.95448587117585,Sandwich Place
Congress Park,39.73359000000005,-104.95000999999996,Denver Botanic Gardens,39.73174589646058,-104.96028900146484,Botanical Garden
Congress Park,39.73359000000005,-104.95000999999996,Tattered Cover Bookstore,39.73994181196057,-104.95671672869229,Bookstore
Congress Park,39.73359000000005,-104.95000999999996,Twist & Shout Records,39.73998208405812,-104.95690751067245,Record Shop
Congress Park,39.73359000000005,-104.95000999999996,Humble Pie,39.739988632719744,-104.94554719065331,Bakery
Congress Park,39.73359000000005,-104.95000999999996,to the wind,39.74030165667637,-104.94805558152642,Bistro
Congress Park,39.73359000000005,-104.95000999999996,Sie FilmCenter,39.739792844290214,-104.95692368895493,Movie Theater
Congress Park,39.73359000000005,-104.95000999999996,Lula Rose General Store,39.74008160638832,-104.94631248171538,Coffee Shop
Congress Park,39.73359000000005,-104.95000999999996,Cerebral Brewing,39.739766636120926,-104.9454617281218,Brewery
Congress Park,39.73359000000005,-104.95000999999996,Congress Park,39.72984,-104.95672,Park
Congress Park,39.73359000000005,-104.95000999999996,Sprouts Farmers Market,39.7404353,-104.9448141,Grocery Store
Congress Park,39.73359000000005,-104.95000999999996,Offshoots At The Garden,39.73225123386643,-104.96045102275728,Café
Congress Park,39.73359000000005,-104.95000999999996,Trader Joe's Wine Shop,39.72876774323448,-104.94036710948293,Wine Shop
Congress Park,39.73359000000005,-104.95000999999996,Chick-fil-A,39.740307,-104.943387,Fast Food Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Snooze: An A.M. Eatery,39.727530165361536,-104.94047386116856,Breakfast Spot
Congress Park,39.73359000000005,-104.95000999999996,Machete Tequila + Tacos,39.739979038936326,-104.94528472092344,Mexican Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Annie's Cafe & Bar,39.74011161460547,-104.95025961835479,American Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Steep,39.72907708376484,-104.93934167051772,Coffee Shop
Congress Park,39.73359000000005,-104.95000999999996,Endorphin,39.7400787,-104.9498906,Yoga Studio
Congress Park,39.73359000000005,-104.95000999999996,GroundSwell Cannabis Boutique,39.740444,-104.950594,Marijuana Dispensary
Congress Park,39.73359000000005,-104.95000999999996,Steve's Snappin' Dogs,39.74030454143413,-104.94565719235102,Hot Dog Joint
Congress Park,39.73359000000005,-104.95000999999996,Cheba Hut Toasted Subs,39.72841,-104.94107,Sandwich Place
Congress Park,39.73359000000005,-104.95000999999996,Blossoms Of Light,39.73168,-104.960045,Botanical Garden
Congress Park,39.73359000000005,-104.95000999999996,SoHo Salon,39.74013416654173,-104.95193513706761,Cosmetics Shop
Congress Park,39.73359000000005,-104.95000999999996,Liks Ice Cream,39.73690196202386,-104.96251472973672,Ice Cream Shop
Congress Park,39.73359000000005,-104.95000999999996,Congress Park Taproom,39.72978992013987,-104.94093323129792,Pub
Congress Park,39.73359000000005,-104.95000999999996,Pinche Tacos,39.74036183085658,-104.9597457751229,Taco Place
Congress Park,39.73359000000005,-104.95000999999996,The Truffle Cheese Shop,39.72554594781189,-104.95308027070173,Cheese Shop
Congress Park,39.73359000000005,-104.95000999999996,boettcher memorial tropical conservatory @ denver botanic gardens,39.732466748857085,-104.96125502947068,Garden
Congress Park,39.73359000000005,-104.95000999999996,Carla Madison Recreation Center,39.74048846627546,-104.9584533525079,Recreation Center
Congress Park,39.73359000000005,-104.95000999999996,Trader Joe's,39.728677,-104.940433,Grocery Store
Congress Park,39.73359000000005,-104.95000999999996,PS Lounge,39.73995802868609,-104.94677970700819,Dive Bar
Congress Park,39.73359000000005,-104.95000999999996,Pete's Greektown Cafe,39.73996373839279,-104.95253704951034,Greek Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Tacos Tequila Whiskey,39.74032691625981,-104.95981807761322,Taco Place
Congress Park,39.73359000000005,-104.95000999999996,Atomic Cowboy,39.7402735947987,-104.94908133399751,Bar
Congress Park,39.73359000000005,-104.95000999999996,Hooked on Colfax,39.74028336370506,-104.94959441481438,Coffee Shop
Congress Park,39.73359000000005,-104.95000999999996,Yoga Pod Cherry Creek,39.72540189750676,-104.95506489202307,Yoga Studio
Congress Park,39.73359000000005,-104.95000999999996,Illegal Pete's,39.74008790205819,-104.96329933469205,Tex-Mex Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Pepper Asian Bistro,39.74030418006752,-104.9539597111892,Chinese Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Barolo Grill,39.72552039893305,-104.95138940207883,Italian Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Cheesman Park,39.73344929181756,-104.96654826991082,Park
Congress Park,39.73359000000005,-104.95000999999996,Peter's Chinese Cafe,39.73531408003212,-104.95609147592302,Chinese Restaurant
Congress Park,39.73359000000005,-104.95000999999996,barre3 Denver - Cherry Creek,39.72549574887426,-104.95375510735326,Gym / Fitness Center
Congress Park,39.73359000000005,-104.95000999999996,Pete's Kitchen,39.73990759751088,-104.96366238429175,Diner
Congress Park,39.73359000000005,-104.95000999999996,The Bar Car,39.72946205209021,-104.94093072236261,Bar
Congress Park,39.73359000000005,-104.95000999999996,City Park,39.74593969067049,-104.95614880049796,Park
Congress Park,39.73359000000005,-104.95000999999996,Machete Tequila + Tacos,39.721083063765555,-104.95438803962617,Mexican Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Mezcal,39.7399361,-104.9488076,Mexican Restaurant
Congress Park,39.73359000000005,-104.95000999999996,DAE GEE Korean BBQ,39.72978902087675,-104.94099378455815,Korean Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Crepes n' Crepes,39.72084448822794,-104.95417581227143,Creperie
Congress Park,39.73359000000005,-104.95000999999996,Sushi Harbor,39.729169248076865,-104.93870065771996,Sushi Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Vine Street Pub & Brewery,39.74337810383469,-104.9619788093899,Brewery
Congress Park,39.73359000000005,-104.95000999999996,Sweet Ginger Asian Bistro & Sushi,39.7209464552934,-104.9554896953252,Thai Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Erol's Tailoring & Alterations,39.72126934566315,-104.95697368350254,Tailor Shop
Congress Park,39.73359000000005,-104.95000999999996,Fat Sully's Pizza,39.74027047354179,-104.94908457872984,Pizza Place
Congress Park,39.73359000000005,-104.95000999999996,Hasu Asian Bistro & Sushi,39.72047572606008,-104.9497232246435,Asian Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Aviano Coffee,39.72025623438607,-104.95434551862539,Coffee Shop
Congress Park,39.73359000000005,-104.95000999999996,The Three Lions: A World Football Pub,39.74019882240371,-104.95991121613838,Pub
Congress Park,39.73359000000005,-104.95000999999996,Cherry Creek Grill,39.719332952523615,-104.94975323943619,American Restaurant
Congress Park,39.73359000000005,-104.95000999999996,La Merise,39.720931278514,-104.95564031508965,French Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Which Wich? Superior Sandwiches,39.7401941337711,-104.96067318240239,Sandwich Place
Congress Park,39.73359000000005,-104.95000999999996,Hillstone,39.72116908605386,-104.95853891592158,American Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Okinawa,39.74016994352615,-104.95963557268175,Sushi Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Canvas and Cocktails,39.72041378774041,-104.95606312445727,Arts & Crafts Store
Congress Park,39.73359000000005,-104.95000999999996,Denver Divers,39.72519182561643,-104.95261633583691,Sporting Goods Shop
Congress Park,39.73359000000005,-104.95000999999996,Halcyon,39.720326,-104.957253,Hotel
Congress Park,39.73359000000005,-104.95000999999996,Cucina Colore,39.721183457925285,-104.95106965249957,Italian Restaurant
Congress Park,39.73359000000005,-104.95000999999996,SoulCycle,39.719939,-104.95117,Cycle Studio
Congress Park,39.73359000000005,-104.95000999999996,Starbucks,39.720279,-104.9568488,Coffee Shop
Congress Park,39.73359000000005,-104.95000999999996,Anthony's Pizza and Pasta,39.72757419152551,-104.94022642078951,Pizza Place
Congress Park,39.73359000000005,-104.95000999999996,The Bar Method,39.721191,-104.950006,Gym / Fitness Center
Congress Park,39.73359000000005,-104.95000999999996,Fortune Wok Table,39.720937,-104.954342,Chinese Restaurant
Congress Park,39.73359000000005,-104.95000999999996,grind kitchen + watering hole,39.72109153085356,-104.95294212881231,New American Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Torta Grill,39.7398333,-104.9655284,Mexican Restaurant
Congress Park,39.73359000000005,-104.95000999999996,The Thin Man,39.74335418282546,-104.96296118041504,Bar
Congress Park,39.73359000000005,-104.95000999999996,Starbucks,39.71954,-104.9532,Coffee Shop
Congress Park,39.73359000000005,-104.95000999999996,Piatti,39.71916520427021,-104.95066188039564,Italian Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Chipotle Mexican Grill,39.74001034383243,-104.95706342342304,Mexican Restaurant
Congress Park,39.73359000000005,-104.95000999999996,St. Mark's Coffee House,39.743359911933986,-104.96288492617573,Coffee Shop
Congress Park,39.73359000000005,-104.95000999999996,"Rockstar Industries, inc",39.72134377534423,-104.95088025324276,Cosmetics Shop
Congress Park,39.73359000000005,-104.95000999999996,Lindsley Park,39.73515082983945,-104.93277617597914,Park
Congress Park,39.73359000000005,-104.95000999999996,Departure,39.72042494793279,-104.95703062851928,Asian Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Cheesman Park Walking/Running Path,39.730742481374854,-104.96835669412111,Track
Congress Park,39.73359000000005,-104.95000999999996,Vinue,39.72115069090435,-104.95441685683939,Wine Bar
Congress Park,39.73359000000005,-104.95000999999996,Quality Italian,39.720278650221395,-104.95702820983823,Italian Restaurant
Congress Park,39.73359000000005,-104.95000999999996,Room & Board,39.7199149625901,-104.95421095761225,Furniture / Home Store
Congress Park,39.73359000000005,-104.95000999999996,B&GC,39.72042602243996,-104.95725409433086,Speakeasy
Congress Park,39.73359000000005,-104.95000999999996,Sola Salon & Spa,39.72064287522157,-104.95506995840573,Cosmetics Shop
Congress Park,39.73359000000005,-104.95000999999996,DVSN WEST,39.720871348068115,-104.95616183917186,Boutique
Congress Park,39.73359000000005,-104.95000999999996,Bad Daddy's Burger Bar,39.71983218358485,-104.95221192945368,Burger Joint
Cory - Merrill,39.691140000000075,-104.95060999999998,Lollicup,39.68781115463941,-104.9419354378464,Tea Room
Cory - Merrill,39.691140000000075,-104.95060999999998,Nordstrom Rack Cherry Creek,39.68878404905316,-104.94236616421404,Discount Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Dardano's Shoes,39.6884557,-104.9398149,Shoe Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Little Anita's New Mexican Food,39.688373390544264,-104.94053958656187,Mexican Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Wahoo's Fish Taco,39.69444846194597,-104.94098190362395,Taco Place
Cory - Merrill,39.691140000000075,-104.95060999999998,Old Chicago Pizza & Taproom,39.69357260157705,-104.94016839228561,American Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,PokeCity,39.695959435223486,-104.94011052657356,Poke Place
Cory - Merrill,39.691140000000075,-104.95060999999998,The Original Pancake House,39.686885833740234,-104.95865631103516,Breakfast Spot
Cory - Merrill,39.691140000000075,-104.95060999999998,Devil's Food,39.69794319617358,-104.9615967484597,American Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Homegrown Tap and Dough,39.69828588424592,-104.96201261930057,Italian Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Jaya Asian Grill,39.68625137130511,-104.94121536298609,Asian Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Jamba Juice,39.686795,-104.942076,Juice Bar
Cory - Merrill,39.691140000000075,-104.95060999999998,Runners Roost,39.686349052100184,-104.94212616668578,Sporting Goods Shop
Cory - Merrill,39.691140000000075,-104.95060999999998,ModMarket,39.6980733,-104.940142,Sandwich Place
Cory - Merrill,39.691140000000075,-104.95060999999998,Hacienda Colorado,39.68532098638958,-104.9401544460717,Mexican Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Thai Pot Café,39.69179875989492,-104.94004857866754,Thai Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,The Bronze Empire,39.68770218637779,-104.94189609222165,Asian Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Starbucks,39.69441225,-104.941006,Coffee Shop
Cory - Merrill,39.691140000000075,-104.95060999999998,Barnes & Noble,39.698915870058315,-104.93963604800553,Bookstore
Cory - Merrill,39.691140000000075,-104.95060999999998,Guitar Center,39.688063843602386,-104.94215726852417,Music Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Bonnie Brae Ice Cream,39.70217476973622,-104.95955519980402,Ice Cream Shop
Cory - Merrill,39.691140000000075,-104.95060999999998,Joy Burns Ice Arena,39.682933569687144,-104.96135273132808,Skating Rink
Cory - Merrill,39.691140000000075,-104.95060999999998,Nothing Bundt Cakes,39.685937154005835,-104.94224530688484,Bakery
Cory - Merrill,39.691140000000075,-104.95060999999998,Pinkberry,39.69812,-104.94021,Frozen Yogurt Shop
Cory - Merrill,39.691140000000075,-104.95060999999998,Caitlin's,39.69709676689854,-104.93675885483249,American Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Qdoba Mexican Grill,39.69551155654782,-104.94011610746384,Mexican Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Magness Arena,39.68204858223585,-104.96236808588144,Hockey Arena
Cory - Merrill,39.691140000000075,-104.95060999999998,Rubio's Coastal Grill,39.691543,-104.94033,Seafood Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Viàle Pizza & Kitchen,39.691338,-104.93994,Pizza Place
Cory - Merrill,39.691140000000075,-104.95060999999998,Walgreens,39.69589848731663,-104.94108594694808,Pharmacy
Cory - Merrill,39.691140000000075,-104.95060999999998,Le Peep,39.685979983264644,-104.94094008344906,American Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Total Wine & More,39.6789754,-104.9424388,Liquor Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Good Times Burgers & Frozen Custard,39.69256726848059,-104.94025482658577,Fast Food Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,CorePower Yoga,39.68598015640816,-104.94108773767948,Yoga Studio
Cory - Merrill,39.691140000000075,-104.95060999999998,Five Guys,39.67951973536748,-104.941235014956,Burger Joint
Cory - Merrill,39.691140000000075,-104.95060999999998,GameStop,39.69859127975717,-104.93962120795524,Video Game Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Potbelly Sandwich Shop,39.699105,-104.940985,Sandwich Place
Cory - Merrill,39.691140000000075,-104.95060999999998,Washington Park Grille,39.696768465551635,-104.96163073853371,Italian Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,IHOP,39.68767329563078,-104.94135129072461,Breakfast Spot
Cory - Merrill,39.691140000000075,-104.95060999999998,MAD Greens - Eat Better (Colorado Blvd. & Evans),39.67867860793434,-104.94121919704246,Salad Place
Cory - Merrill,39.691140000000075,-104.95060999999998,DSW Designer Shoe Warehouse,39.6842631,-104.9384904,Shoe Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Infinity Park,39.69835955966959,-104.935003965861,Park
Cory - Merrill,39.691140000000075,-104.95060999999998,Asbury Provisions,39.679380692750385,-104.95962617669224,Bar
Cory - Merrill,39.691140000000075,-104.95060999999998,Colorado Liquor Mart,39.70154366590489,-104.94121519222078,Wine Shop
Cory - Merrill,39.691140000000075,-104.95060999999998,See's Candies,39.686159841200215,-104.94198779603289,Candy Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Starbucks,39.69906,-104.93928,Coffee Shop
Cory - Merrill,39.691140000000075,-104.95060999999998,Reiver's Bar and Grill,39.696828272281216,-104.96178746528244,American Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Max Gill and Grill,39.6974467683036,-104.9615386595452,Bar
Cory - Merrill,39.691140000000075,-104.95060999999998,Bonnie Brae Wine & Liquor Mart,39.7023687531152,-104.95958077854215,Liquor Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Fooducopia,39.700332864837335,-104.96420740594031,American Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Grillin Wings,39.703219919952645,-104.95962853856913,Wings Joint
Cory - Merrill,39.691140000000075,-104.95060999999998,Starbucks,39.67996502063788,-104.95918824904142,Coffee Shop
Cory - Merrill,39.691140000000075,-104.95060999999998,Charcoal Bistro,39.697812251697684,-104.96155820133086,Breakfast Spot
Cory - Merrill,39.691140000000075,-104.95060999999998,Jimmy John's,39.695824407888935,-104.94002199975193,Sandwich Place
Cory - Merrill,39.691140000000075,-104.95060999999998,Which Wich? Superior Sandwiches,39.679888133355085,-104.9421902959097,Sandwich Place
Cory - Merrill,39.691140000000075,-104.95060999999998,Ben & Jerry's,39.6786222457658,-104.959792792797,Ice Cream Shop
Cory - Merrill,39.691140000000075,-104.95060999999998,Emerald City Smoothie,39.70251065535927,-104.93999982930758,Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Petco,39.68423549272016,-104.93935629784883,Pet Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Osaka Sushi,39.70364975573274,-104.94168214107778,Sushi Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Zoe’s Kitchen,39.679762,-104.941186,Mediterranean Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,The Bookies Bookstore,39.69725435799904,-104.93711394014714,Bookstore
Cory - Merrill,39.691140000000075,-104.95060999999998,Dr. Proctor's Lounge,39.697327635199414,-104.93753614272724,Sports Bar
Cory - Merrill,39.691140000000075,-104.95060999999998,Natural Grocers,39.67904927815705,-104.94191813605555,Organic Grocery
Cory - Merrill,39.691140000000075,-104.95060999999998,Orangetheory Fitness Glendale,39.70253,-104.93951,Gym / Fitness Center
Cory - Merrill,39.691140000000075,-104.95060999999998,Whole Foods Market,39.70083156184173,-104.93948662344796,Grocery Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Hyatt Place Denver Cherry Creek,39.69555532054163,-104.93869951199211,Hotel
Cory - Merrill,39.691140000000075,-104.95060999999998,Bonnie Brae Tavern,39.70251288729781,-104.9590280562454,American Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Pita Fresh,39.67917399457703,-104.95968896163912,Mediterranean Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,United Artists Colorado Center 9 & IMAX,39.680864,-104.93926,Movie Theater
Cory - Merrill,39.691140000000075,-104.95060999999998,Pei Wei,39.679848,-104.941955,Asian Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Dave & Buster's,39.681022,-104.939734,Sports Bar
Cory - Merrill,39.691140000000075,-104.95060999999998,Target,39.68628515262073,-104.96378718206306,Big Box Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Mustard's Last Stand,39.67892841879991,-104.95955529426448,Hot Dog Joint
Cory - Merrill,39.691140000000075,-104.95060999999998,Ali Baba Grill,39.67902563813574,-104.95920257798284,Mediterranean Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Bruegger's,39.679976,-104.95886309325402,Bagel Shop
Cory - Merrill,39.691140000000075,-104.95060999999998,Pete's University Park Cafe,39.67857453901439,-104.95950372570374,Breakfast Spot
Cory - Merrill,39.691140000000075,-104.95060999999998,The Saucy Noodle,39.70317272331424,-104.95954389549497,Italian Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Insomnia Cookies,39.679096382272085,-104.9596617438077,Dessert Shop
Cory - Merrill,39.691140000000075,-104.95060999999998,Jimmy John's,39.67906650019119,-104.95978837611236,Sandwich Place
Cory - Merrill,39.691140000000075,-104.95060999999998,Ross Dress for Less,39.68470673017781,-104.9387139113284,Clothing Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Barton Lacrosse Stadium,39.68212820430227,-104.96359729998125,Stadium
Cory - Merrill,39.691140000000075,-104.95060999999998,Jimmy Johns Gourmet Sandwiches,39.68685804456446,-104.96759224732996,Sandwich Place
Cory - Merrill,39.691140000000075,-104.95060999999998,Tokyo Bowl,39.678603278921926,-104.95969163986437,Japanese Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Las Delicias V,39.7004785,-104.9383478,Mexican Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Katherine's French Bakery,39.702986864001765,-104.95909248209136,Bakery
Cory - Merrill,39.691140000000075,-104.95060999999998,ZaZa's Pizzeria,39.679472459732665,-104.95960982534062,Pizza Place
Cory - Merrill,39.691140000000075,-104.95060999999998,Qdoba Mexican Grill,39.678254794131014,-104.95893985033035,Mexican Restaurant
Cory - Merrill,39.691140000000075,-104.95060999999998,Nature's Best Alternative Medicine,39.69716067577008,-104.93392027579596,Pharmacy
Cory - Merrill,39.691140000000075,-104.95060999999998,Best Buy,39.685288,-104.9380012,Electronics Store
Cory - Merrill,39.691140000000075,-104.95060999999998,Ming's Dynasty,39.69675292498747,-104.93750714087541,Chinese Restaurant
